Unnamed: 0,NAME,InChIKey,Precursor_type,Spectrum_type,PrecursorMZ,Ion_mode,Collision_energy,Formula,MW,ExactMass,SMILES,InChI,computedSMILES,RT,NumPeaks,Peaks
957,"7,3',4',5'-Tetrahydroxyflavone",CCCIGFPBADVTFE-UHFFFAOYSA-N,[M-H]-,MS2,285.0407,N,30,C15H10O6,286,286.047738,c1cc2c(=O)cc(oc2cc1O)c3cc(c(c(c3)O)O)O,"InChI=1S/C15H10O6/c16-8-1-2-9-10(17)6-13(21-14(9)5-8)7-3-11(18)15(20)12(19)4-7/h1-6,16,18-20H",O=C1C=C(OC2=CC(O)=CC=C12)C=3C=C(O)C(O)=C(O)C3,276,3,"['135.0084 10.010010', '149.0246 100.000000', '285.0407 39.039039']"
317,Heneicosanoic acid,CKDDRHZIAZRDBW-UHFFFAOYSA-N,[M-H]-,MS2,325.3128,N,30,C21H42O2,326,326.3184806,CCCCCCCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C21H42O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21(22)23/h2-20H2,1H3,(H,22,23)",O=C(O)CCCCCCCCCCCCCCCCCCCC,2042.4,5,"['307.3010 1.201201', '308.3031 0.300300', '325.3128 100.000000', '326.3154 22.922923', '327.3181 1.201201']"
753,"7,4'-Dimethoxy-5-hydroxyflavanone",CKEXCBVNKRHAMX-UHFFFAOYSA-N,[M-H]-,MS2,299.0921,N,20,C17H16O5,300,300.0997736,COc1ccc(cc1)C2CC(=O)c3c(cc(cc3O2)OC)O,"InChI=1S/C17H16O5/c1-20-11-5-3-10(4-6-11)15-9-14(19)17-13(18)7-12(21-2)8-16(17)22-15/h3-8,15,18H,9H2,1-2H3",O=C1C=2C(O)=CC(OC)=CC2OC(C3=CC=C(OC)C=C3)C1,1120.2,19,"['165.0200 12.512513', '166.0213 1.801802', '191.0353 2.302302', '241.0501 4.104104', '255.0663 2.402402', '256.0725 4.604605', '257.0801 1.801802', '266.0585 1.601602', '267.0663 1.201201', '269.0446 8.008008', '270.0490 1.401401', '271.0987 1.901902', '281.0821 2.502503', '283.0599 9.409409', '284.0680 28.228228', '285.0717 4.904905', '299.0921 100.000000', '300.0948 12.812813', '301.0982 2.502503']"
98,3-Rha(1-2)Gal(1-2)GluA-Soyasaponenol E,CROUPKILZUPLQA-SXXIBTJASA-N,[M-H]-,MS2,939.4902,N,53.9815,C48H76O18,940,940.5031656,C1[C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(C(=O)CC(C1)(C)C)C)C)C)C)(CO)C)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@@H]([C@@H]([C@@H]([C@H]1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O)O)CO)O)O)C(=O)O,"InChI=1S/C48H76O18/c1-21-29(52)31(54)35(58)40(61-21)65-37-32(55)30(53)24(19-49)62-41(37)66-38-34(57)33(56)36(39(59)60)64-42(38)63-28-12-13-45(5)25(46(28,6)20-50)11-14-48(8)26(45)10-9-22-23-17-43(2,3)18-27(51)44(23,4)15-16-47(22,48)7/h9,21,23-26,28-38,40-42,49-50,52-58H,10-20H2,1-8H3,(H,59,60)/t21-,23-,24+,25?,26?,28-,29-,30-,31+,32-,33-,34-,35+,36-,37+,38+,40-,41-,42+,44+,45-,46+,47+,48+/m0/s1",O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)CC(=O)C6(C)CCC5(C)C4(C)CCC3C2(C)CO)C(OC7OC(CO)C(O)C(O)C7OC8OC(C)C(O)C(O)C8O)C(O)C1O,1123.2,53,"['99.0082 2.302302', '101.0238 2.302302', '103.0396 0.600601', '112.0164 0.200200', '113.0238 3.003003', '115.0027 0.100100', '115.0396 0.900901', '119.0347 1.001001', '125.0223 0.100100', '131.0348 1.401401', '139.0035 0.900901', '143.0347 1.901902', '144.0388 0.100100', '145.0498 0.200200', '157.0142 1.301301', '161.0456 0.700701', '163.0605 2.402402', '205.0715 2.902903', '206.0733 0.100100', '231.0515 0.100100', '247.0825 1.201201', '257.0673 0.200200', '265.0947 0.200200', '277.4310 0.100100', '307.1030 0.100100', '325.1134 0.100100', '391.2983 1.101101', '392.3015 0.100100', '407.3320 3.203203', '408.3335 0.800801', '435.3262 0.400400', '455.3507 1.201201', '456.3530 0.200200', '569.3832 0.100100', '595.3590 0.500501', '596.3691 0.100100', '613.3729 2.802803', '614.3747 0.800801', '731.4373 1.401401', '732.4407 0.100100', '749.4422 0.300300', '793.4273 0.100100', '877.4924 1.601602', '878.4982 0.700701', '921.4828 2.802803', '922.4843 1.301301', '923.4889 0.200200', '939.4955 100.000000', '939.6485 0.100100', '940.3956 0.100100', '940.4988 51.551552', '941.5010 14.514515', '942.5013 2.402402']"
190,3-O-Neohesperidoside-7-Rha Kaempferol,DDELFAUOHDSZJL-NISQZGKJSA-N,[M-H]-,MS2,739.1716,N,44.9628,C33H40O19,740,740.2163791,c1(cc(c2c(c1)oc(c(c2=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O)O)CO)c1ccc(cc1)O)O)O[C@@H]1O[C@H]([C@H]([C@@H]([C@H]1O)O)O)C,"InChI=1S/C33H40O19/c1-10-19(37)23(41)26(44)31(46-10)48-14-7-15(36)18-16(8-14)49-28(12-3-5-13(35)6-4-12)29(22(18)40)51-33-30(25(43)21(39)17(9-34)50-33)52-32-27(45)24(42)20(38)11(2)47-32/h3-8,10-11,17,19-21,23-27,30-39,41-45H,9H2,1-2H3/t10-,11-,17+,19+,20-,21+,23-,24+,25-,26+,27+,30+,31-,32-,33-/m0/s1",O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(C)C(O)C(O)C3O)=C(OC4=CC(OC5OC(C)C(O)C(O)C5O)=CC(O)=C14)C=6C=CC(O)=CC6,237,57,"['107.0193 0.100100', '151.0114 0.500501', '152.0189 0.100100', '179.0074 0.400400', '180.0107 0.100100', '183.0547 0.100100', '211.0503 0.100100', '213.0619 0.100100', '226.0383 0.100100', '227.0464 6.506507', '228.0505 0.900901', '229.0592 0.300300', '239.0470 0.200200', '240.0536 0.100100', '241.0612 0.200200', '243.0417 0.100100', '255.0426 29.929930', '256.0469 5.905906', '257.0550 1.501502', '258.0593 0.200200', '267.0438 0.100100', '269.0630 0.100100', '281.0639 0.100100', '282.0296 0.100100', '283.0045 0.100100', '283.0390 100.000000', '284.0457 54.054054', '285.0525 19.319319', '286.0558 2.802803', '287.0574 0.300300', '298.0640 0.100100', '309.0535 0.300300', '310.0606 0.100100', '326.0601 0.200200', '327.0665 0.500501', '328.0684 0.100100', '339.0661 0.100100', '357.0830 0.100100', '401.1072 0.100100', '411.0911 0.100100', '429.1048 1.701702', '430.1127 34.234234', '431.1172 9.009009', '432.1197 1.701702', '433.1220 0.300300', '447.1181 0.300300', '448.1134 0.100100', '473.1312 0.300300', '593.0856 0.100100', '593.1821 55.255255', '594.1855 16.016016', '595.1876 3.403403', '596.1876 0.500501', '739.2457 1.401401', '740.2496 0.500501', '741.2357 0.100100', '741.2585 0.100100']"
518,"3',4',7-Trihydroxyisoflavone",DDKGKOOLFLYZDL-UHFFFAOYSA-N,[M-H]-,MS2,269.0458,N,30,C15H10O5,270,270.0528234,c1cc(c(cc1c2coc3cc(ccc3c2=O)O)O)O,"InChI=1S/C15H10O5/c16-9-2-3-10-14(6-9)20-7-11(15(10)19)8-1-4-12(17)13(18)5-8/h1-7,16-18H",O=C1C(=COC2=CC(O)=CC=C12)C=3C=CC(O)=C(O)C3,362.4,17,"['133.0284 7.307307', '135.0074 15.215215', '211.0385 12.812813', '213.0541 17.717718', '223.0389 6.906907', '224.0458 6.906907', '225.0570 8.908909', '226.0259 14.114114', '239.0335 100.000000', '240.0397 19.819820', '241.0497 39.739740', '242.0522 6.906907', '252.0428 7.607608', '268.0355 8.908909', '269.0458 52.052052', '270.0461 8.708709', '294.1682 5.605606']"
867,Naringin,DFPMSGMNTNDNHN-ZPHOTFPESA-N,[M-H]-,MS2,579.1715,N,50,C27H32O14,580,580.1792057,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2Oc3cc(c4c(c3)O[C@@H](CC4=O)c5ccc(cc5)O)O)CO)O)O)O)O)O,"InChI=1S/C27H32O14/c1-10-20(32)22(34)24(36)26(37-10)41-25-23(35)21(33)18(9-28)40-27(25)38-13-6-14(30)19-15(31)8-16(39-17(19)7-13)11-2-4-12(29)5-3-11/h2-7,10,16,18,20-30,32-36H,8-9H2,1H3/t10-,16-,18+,20-,21+,22+,23-,24+,25+,26-,27+/m0/s1",O=C1C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)C=C2OC(C5=CC=C(O)C=C5)C1,393.6,187,"['107.0134 1.101101', '108.0201 0.100100', '117.0336 0.200200', '119.0504 10.810811', '120.0535 0.700701', '121.0279 0.100100', '122.0005 0.100100', '125.0243 1.801802', '135.0092 0.100100', '136.0160 0.300300', '137.0231 0.100100', '143.0495 0.300300', '145.0289 1.401401', '146.0328 0.200200', '149.0243 0.300300', '151.0043 56.756757', '152.0070 2.802803', '153.0115 0.200200', '161.0612 0.200200', '164.0117 1.301301', '165.0195 1.501502', '166.0225 0.100100', '167.0347 0.100100', '169.0139 0.500501', '175.0032 1.001001', '177.0193 2.902903', '178.0214 0.200200', '179.0354 0.200200', '185.0612 0.300300', '187.0395 0.700701', '192.0067 0.100100', '193.0151 1.101101', '196.0019 0.300300', '203.0699 0.200200', '205.0147 0.300300', '217.0139 0.200200', '219.0289 0.100100', '227.0713 3.003003', '228.0753 0.300300', '229.0504 0.700701', '235.0242 1.301301', '236.0287 0.200200', '241.0515 0.300300', '242.0573 0.400400', '253.0498 0.500501', '269.0458 0.500501', '270.0536 1.401401', '271.0624 100.000000', '271.1261 0.100100', '272.0651 9.809810', '273.0661 0.500501', '279.0514 0.200200', '285.0760 0.200200', '295.0505 1.101101', '296.0524 0.200200', '296.0637 0.200200', '313.0720 1.901902', '314.0771 0.200200', '325.0731 0.200200', '339.0734 1.301301', '340.0761 0.200200', '357.0804 0.100100', '373.1008 0.100100', '415.1038 0.300300', '459.1158 2.602603', '460.1179 0.400400', '579.1715 1.001001', '580.1762 0.300300', '782.1291 0.100100', '789.9318 0.100100', '800.3157 0.100100', '850.9770 0.100100', '863.2272 0.100100', '868.8716 0.100100', '871.9965 0.100100', '879.6031 0.100100', '900.0693 0.100100', '913.9376 0.100100', '915.4836 0.100100', '940.1995 0.100100', '941.2250 0.100100', '957.1874 0.100100', '957.8309 0.100100', '958.9014 0.100100', '959.3065 0.100100', '991.9713 0.100100', '994.5385 0.100100', '995.6136 0.100100', '1002.2197 0.100100', '1002.4894 0.100100', '1025.4741 0.100100', '1025.8416 0.100100', '1028.8911 0.100100', '1036.8975 0.100100', '1044.9510 0.100100', '1056.8539 0.100100', '1064.8083 0.100100', '1071.8682 0.100100', '1076.0364 0.100100', '1077.1783 0.100100', '1084.6963 0.100100', '1085.3846 0.100100', '1087.6232 0.100100', '1103.4268 0.100100', '1118.6722 0.100100', '1122.6558 0.100100', '1124.7528 0.100100', '1125.8964 0.100100', '1133.1641 0.100100', '1139.6268 0.100100', '1145.3413 0.100100', '1156.5573 0.100100', '1160.9348 0.100100', '1165.2013 0.100100', '1166.0261 0.100100', '1175.3248 0.100100', '1178.4623 0.100100', '1181.7534 0.100100', '1194.0723 0.100100', '1196.1169 0.100100', '1197.3950 0.100100', '1199.8365 0.100100', '1202.5638 0.100100', '1204.6385 0.100100', '1228.5358 0.100100', '1230.7377 0.100100', '1238.5813 0.100100', '1240.1929 0.100100', '1240.6609 0.100100', '1246.9216 0.100100', '1247.6505 0.100100', '1248.8585 0.100100', '1260.4330 0.100100', '1277.6045 0.100100', '1279.6672 0.100100', '1285.2350 0.100100', '1293.5518 0.100100', '1293.7548 0.100100', '1295.7120 0.100100', '1305.4977 0.100100', '1305.6060 0.100100', '1308.8375 0.100100', '1310.6285 0.100100', '1321.5615 0.100100', '1324.5803 0.100100', '1325.9583 0.100100', '1332.0101 0.100100', '1336.9921 0.100100', '1349.9620 0.100100', '1350.2103 0.100100', '1354.2113 0.100100', '1356.3584 0.100100', '1357.3281 0.100100', '1359.5999 0.100100', '1367.7003 0.100100', '1369.6188 0.100100', '1370.0911 0.100100', '1374.2357 0.100100', '1375.8297 0.100100', '1376.7162 0.100100', '1384.4718 0.100100', '1390.3735 0.100100', '1393.6578 0.100100', '1400.2952 0.100100', '1406.0994 0.100100', '1424.2211 0.100100', '1424.4563 0.100100', '1427.9285 0.100100', '1432.7323 0.100100', '1434.6759 0.100100', '1436.9597 0.100100', '1456.5734 0.100100', '1458.5674 0.100100', '1460.3053 0.100100', '1468.4100 0.100100', '1472.4905 0.100100', '1476.6732 0.100100', '1478.8058 0.100100', '1481.7429 0.100100', '1486.1101 0.100100', '1488.2666 0.100100', '1497.5360 0.100100', '1498.7378 0.100100', '1501.3179 0.100100', '1501.5648 0.100100', '1501.7067 0.100100', '1502.5127 0.100100']"
686,Scutellarein-7-glucuronide,DJOJDHGQRNZXQQ-AWEZNQCLSA-N,[M-H]-,MS2,461,N,40,C21H18O12,462,462.079826,COc1cc(c2c(c1)O[C@@H](CC2=O)c3ccc(cc3)O)O,"InChI=1S/C16H14O5/c1-20-11-6-12(18)16-13(19)8-14(21-15(16)7-11)9-2-4-10(17)5-3-9/h2-7,14,17-18H,8H2,1H3/t14-/m0/s1",O=C(O)C1OC(OC=2C=C3OC(=CC(=O)C3=C(O)C2O)C=4C=CC(O)=CC4)C(O)C(O)C1O,301.8,11,"['136.9886 10.710711', '239.0315 9.309309', '255.0300 100.000000', '256.0336 25.025025', '258.0448 10.210210', '283.0241 53.653654', '284.0314 18.318318', '285.0416 87.987988', '286.0413 9.809810', '286.0469 9.409409', '287.0379 8.908909']"
690,Sakuranetin,DJOJDHGQRNZXQQ-UHFFFAOYSA-N,[M-H]-,MS2,285,N,40,C16H14O5,286,286.0841235,COc1cc(c2c(c1)OC(CC2=O)c3ccc(cc3)O)O,"InChI=1S/C16H14O5/c1-20-11-6-12(18)16-13(19)8-14(21-15(16)7-11)9-2-4-10(17)5-3-9/h2-7,14,17-18H,8H2,1H3",O=C1C=2C(O)=CC(OC)=CC2OC(C3=CC=C(O)C=C3)C1,837,20,"['108.0205 0.400400', '117.0351 1.201201', '118.0390 0.200200', '119.0507 100.000000', '120.0540 6.506507', '121.0301 1.701702', '121.0567 0.300300', '122.0022 0.300300', '124.0174 0.200200', '136.0175 0.300300', '145.0313 0.200200', '148.0173 0.200200', '149.9963 2.502503', '151.0012 0.100100', '164.0108 0.300300', '165.0199 2.202202', '166.0239 0.200200', '180.0585 0.200200', '252.0398 0.200200', '269.0461 0.200200']"
884,Naringenin-7-O-glucoside,DLIKSSGEMUFQOK-SFTVRKLSSA-N,[M-H]-,MS2,433.1,N,40,C21H22O10,434,434.1212969,c1cc(ccc1[C@@H]2CC(=O)c3c(cc(cc3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,"InChI=1S/C21H22O10/c22-8-16-18(26)19(27)20(28)21(31-16)29-11-5-12(24)17-13(25)7-14(30-15(17)6-11)9-1-3-10(23)4-2-9/h1-6,14,16,18-24,26-28H,7-8H2/t14-,16+,18+,19-,20+,21+/m0/s1",O=C1C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C=C2OC(C4=CC=C(O)C=C4)C1,375,5,"['119.0521 72.372372', '151.0066 83.383383', '177.0215 10.110110', '271.0655 100.000000', '272.0692 15.515516']"
388,"3,6,2',4'-Tetrahydroxyflavone",DNISTMYBAOCXPD-UHFFFAOYSA-N,[M-H]-,MS2,285,N,30,C15H10O6,286,286.047738,c1cc(c(cc1O)O)c2c(c(=O)c3cc(ccc3o2)O)O,"InChI=1S/C15H10O6/c16-7-2-4-12-10(5-7)13(19)14(20)15(21-12)9-3-1-8(17)6-11(9)18/h1-6,16-18,20H",O=C1C(O)=C(OC2=CC=C(O)C=C12)C=3C=CC(O)=CC3O,384.6,6,"['108.0213 26.226226', '109.0287 26.926927', '119.0132 23.323323', '148.0177 23.823824', '149.0242 100.000000', '255.0288 31.631632']"
651,Eupatilin,DRRWBCNQOKKKOL-UHFFFAOYSA-N,[M-H]-,MS2,343.08,N,50,C18H16O7,344,344.0896029,COc1ccc(cc1OC)c2cc(=O)c3c(o2)cc(c(c3O)OC)O,"InChI=1S/C18H16O7/c1-22-12-5-4-9(6-14(12)23-2)13-7-10(19)16-15(25-13)8-11(20)18(24-3)17(16)21/h4-8,20-21H,1-3H3",O=C1C=C(OC2=CC(O)=C(OC)C(O)=C12)C=3C=CC(OC)=C(OC)C3,808.2,12,"['132.0222 22.022022', '163.0050 17.317317', '164.9869 20.520521', '214.0297 21.821822', '226.0260 21.821822', '241.0139 23.723724', '242.0229 62.462462', '257.0093 21.021021', '269.0112 24.324324', '270.0166 100.000000', '285.0359 17.617618', '298.0119 49.249249']"
1161,Cohumulone,DRSITEVYZGOOQG-UHFFFAOYSA-N,[M-H]-,MS2,347.2,N,30,C20H28O5,348,348.193674,CC(C)C(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O,"InChI=1S/C20H28O5/c1-11(2)7-8-14-17(22)15(16(21)13(5)6)19(24)20(25,18(14)23)10-9-12(3)4/h7,9,13,22-23,25H,8,10H2,1-6H3",O=C(C1=C(O)C(=C(O)C(O)(C1=O)CC=C(C)C)CC=C(C)C)C(C)C,1490.4,5,"['223.0641 12.412412', '235.0610 78.978979', '236.0652 15.915916', '278.1155 100.000000', '279.1155 13.613614']"
155,a-Linolenic acid,DTOSIQBPPRVQHS-PDBXOOCHSA-N,[M-H]-,MS2,277.2187,N,30,C18H30O2,278,278.2245802,OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",O=C(O)CCCCCCCC=CCC=CCC=CCC,1672.2,2,"['277.2187 100.000000', '278.2209 26.926927']"
1020,Tiliroside,DVGGLGXQSFURLP-VWMSDXGPSA-N,[M-H]-,MS2,593.1351,N,40,C30H26O13,594,594.1373409,c1cc(ccc1/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)Oc3c(=O)c4c(cc(cc4oc3c5ccc(cc5)O)O)O)O)O)O)O,"InChI=1S/C30H26O13/c31-16-6-1-14(2-7-16)3-10-22(35)40-13-21-24(36)26(38)27(39)30(42-21)43-29-25(37)23-19(34)11-18(33)12-20(23)41-28(29)15-4-8-17(32)9-5-15/h1-12,21,24,26-27,30-34,36,38-39H,13H2/b10-3+/t21-,24-,26+,27-,30+/m1/s1",O=C(OCC1OC(OC=2C(=O)C=3C(O)=CC(O)=CC3OC2C=4C=CC(O)=CC4)C(O)C(O)C1O)C=CC5=CC=C(O)C=C5,546,10,"['145.0303 2.202202', '227.0366 2.302302', '255.0323 5.705706', '256.0384 2.702703', '284.0350 100.000000', '285.0424 92.592593', '286.0453 10.410410', '307.0839 2.302302', '447.0981 2.402402', '593.1351 5.505506']"
993,Isoliquiritigenin,DXDRHHKMWQZJHT-FPYGCLRLSA-N,[M-H]-,MS2,255.0668,N,20,C15H12O4,256,256.0735589,c1cc(ccc1/C=C/C(=O)c2ccc(cc2O)O)O,"InChI=1S/C15H12O4/c16-11-4-1-10(2-5-11)3-8-14(18)13-7-6-12(17)9-15(13)19/h1-9,16-17,19H/b8-3+",O=C(C=CC1=CC=C(O)C=C1)C2=CC=C(O)C=C2O,670.2,6,"['119.0509 100.000000', '120.0539 6.106106', '135.0088 70.270270', '136.0117 3.403403', '153.0190 3.703704', '255.0668 14.514515']"
564,Glycitein,DXYUAIFZCFRPTH-UHFFFAOYSA-N,[M-H]-,MS2,283.1,N,40,C16H12O5,284,284.0684735,COc1cc2c(cc1O)occ(c2=O)c3ccc(cc3)O,"InChI=1S/C16H12O5/c1-20-15-6-11-14(7-13(15)18)21-8-12(16(11)19)9-2-4-10(17)5-3-9/h2-8,17-18H,1H3",O=C1C(=COC2=CC(O)=C(OC)C=C12)C=3C=CC(O)=CC3,499.2,9,"['184.0550 19.719720', '196.0526 25.325325', '211.0417 30.130130', '239.0349 33.533534', '240.0430 100.000000', '241.0441 15.915916', '267.0304 14.514515', '268.0380 20.920921', '1089.8632 11.911912']"
734,Farrerol,DYHOLQACRGJEHX-UHFFFAOYSA-N,[M-H]-,MS2,299.0926,N,20,C17H16O5,300,300.0997736,Cc1c(c(c2c(c1O)C(=O)CC(O2)c3ccc(cc3)O)C)O,"InChI=1S/C17H16O5/c1-8-15(20)9(2)17-14(16(8)21)12(19)7-13(22-17)10-3-5-11(18)6-4-10/h3-6,13,18,20-21H,7H2,1-2H3",O=C1C=2C(O)=C(C(O)=C(C2OC(C3=CC=C(O)C=C3)C1)C)C,795.6,21,"['111.0452 0.600601', '119.0504 15.515516', '120.0538 1.001001', '135.0454 6.506507', '136.0489 0.500501', '145.0298 0.700701', '151.0402 0.900901', '153.0553 0.600601', '179.0351 44.244244', '180.0380 2.902903', '181.0400 0.200200', '193.0508 2.102102', '197.0448 0.500501', '205.0503 2.402402', '206.0545 0.300300', '255.1022 0.400400', '257.0817 0.800801', '281.0815 0.400400', '299.0926 100.000000', '300.0956 11.211211', '301.0985 1.301301']"
132,4'-O-(Glucuronyl-(1-3)-2'-E-Feruloyl-O-glucuronyl)-(1-2)-glucuronyl Apigenin,DZQSHMPRUIQXPF-LDHFKLKISA-N,[M-H]-,MS2,973.2698,N,55.247,C43H42O26,974,974.1964315,c1(cc(c2c(c1)oc(cc2=O)c1ccc(cc1)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O)OC(=O)/C=C/c1ccc(c(c1)OC)O)O)O)C(=O)O)O)O,"InChI=1S/C43H42O26/c1-61-22-10-14(2-8-18(22)45)3-9-24(48)64-37-32(65-41-30(53)26(49)27(50)33(66-41)38(55)56)31(54)35(40(59)60)68-43(37)69-36-29(52)28(51)34(39(57)58)67-42(36)62-17-6-4-15(5-7-17)21-13-20(47)25-19(46)11-16(44)12-23(25)63-21/h2-13,26-37,41-46,49-54H,1H3,(H,55,56)(H,57,58)(H,59,60)/b9-3+/t26-,27-,28-,29-,30+,31-,32-,33-,34-,35-,36+,37+,41+,42+,43-/m0/s1",O=C(O)C1OC(OC2C(O)C(OC(OC3C(O)C(O)C(OC3OC=4C=CC(=CC4)C=5OC=6C=C(O)C=C(O)C6C(=O)C5)C(=O)O)C2OC(=O)C=CC7=CC=C(O)C(OC)=C7)C(=O)O)C(O)C(O)C1O,410.4,33,"['95.0195 2.202202', '99.0146 11.811812', '101.0305 2.202202', '103.0082 4.104104', '113.0241 37.637638', '114.0283 2.502503', '131.0346 2.202202', '133.0135 2.102102', '134.0363 3.603604', '139.0018 2.602603', '157.0135 8.408408', '175.0251 9.109109', '193.0352 19.219219', '269.0448 43.743744', '270.0487 5.105105', '289.0558 5.205205', '333.0453 11.011011', '351.0564 31.731732', '352.0593 4.604605', '393.0653 3.103103', '447.0760 4.904905', '465.0882 8.308308', '483.1002 2.102102', '491.0721 2.002002', '509.0783 100.000000', '510.0812 18.918919', '511.0852 4.104104', '527.0903 28.628629', '528.0952 5.405405', '529.0955 2.002002', '703.1336 19.319319', '704.1371 5.205205', '779.1467 4.404404']"
425,Apiin,FDRBRRBUPLHXEM-PUVROTEMSA-N,[M-H]-,MS2,563.1403,N,40,C26H28O14,564,564.1479056,c1cc(ccc1c2cc(=O)c3c(cc(cc3o2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)OC5[C@@H]([C@](CO5)(CO)O)O)O)O)O)O,"InChI=1S/C26H28O14/c27-8-18-22(40-25-23(34)26(35,9-28)10-36-25)20(32)21(33)24(39-18)37-13-5-14(30)19-15(31)7-16(38-17(19)6-13)11-1-3-12(29)4-2-11/h1-7,18,20-25,27-30,32-35H,8-10H2/t18-,20-,21-,22-,23+,24-,25?,26-/m1/s1",O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3OC4OCC(O)(CO)C4O)=CC(O)=C12)C=5C=CC(O)=CC5,387.6,5,"['268.0380 4.504505', '269.0467 100.000000', '270.0479 15.215215', '271.0532 4.304304', '563.1403 9.709710']"
961,6-Methoxyluteolin,FHHSEFRSDKWJKJ-UHFFFAOYSA-N,[M-H]-,MS2,315.1,N,40,C16H12O7,316,316.0583027,COc1c(cc2c(c1O)c(=O)cc(o2)c3ccc(c(c3)O)O)O,"InChI=1S/C16H12O7/c1-22-16-11(20)6-13-14(15(16)21)10(19)5-12(23-13)7-2-3-8(17)9(18)4-7/h2-6,17-18,20-21H,1H3",O=C1C=C(OC2=CC(O)=C(OC)C(O)=C12)C=3C=CC(O)=C(O)C3,528,71,"['108.0216 5.305305', '110.0019 15.715716', '111.0094 4.204204', '119.0132 7.207207', '123.0091 3.503504', '124.0172 4.004004', '124.9874 4.404404', '132.0216 15.415415', '133.0296 31.031031', '134.0378 14.714715', '135.0351 4.704705', '135.0436 4.704705', '136.9884 85.485485', '137.9934 7.407407', '139.0039 12.712713', '146.0372 7.307307', '148.0374 4.204204', '149.9961 6.506507', '158.0386 11.011011', '159.0453 3.403403', '163.0050 7.107107', '164.0117 5.405405', '164.9905 4.404404', '165.9906 24.724725', '166.9979 6.806807', '170.0379 3.703704', '171.0444 6.506507', '172.0504 8.808809', '173.0269 4.904905', '174.0321 11.211211', '175.0386 5.405405', '185.0266 4.004004', '186.0306 5.705706', '187.0398 6.506507', '188.0469 6.606607', '191.0013 4.604605', '198.0329 6.506507', '199.0400 18.218218', '200.0461 10.810811', '201.0198 32.132132', '202.0256 22.822823', '203.0346 4.304304', '211.0390 4.104104', '213.0197 11.611612', '214.0256 9.209209', '215.0354 13.113113', '216.0421 16.516517', '226.0277 9.409409', '227.0350 41.041041', '228.0414 46.446446', '229.0257 11.211211', '230.0217 18.018018', '231.0284 5.205205', '239.0348 5.405405', '241.0138 9.709710', '242.0192 9.109109', '243.0292 40.740741', '244.0360 9.209209', '255.0295 15.115115', '256.0361 4.304304', '257.0173 3.503504', '269.0073 9.309309', '270.0155 18.618619', '271.0240 16.616617', '272.0301 12.112112', '273.0303 4.004004', '282.0177 3.803804', '283.0237 8.308308', '299.0194 21.621622', '300.0269 100.000000', '301.0306 12.212212']"
